software_name,username,location,country
jminnier_STARTapp,bbimber,,None
SchulzLab_KREATION,ddurai,,None
SchulzLab_KREATION,SchulzLab,"Frankfurt, Germany",Germany
ziyili20_TOAST,ziyili20,,None
ziyili20_TOAST,nturaga,,None
jmjung83_deconvolution_of_essential_gene_signitures,jmjung83,,None
miRTop_mirtop,lpantano,Boston,United States
miRTop_mirtop,Unspec7,New Jersey,United States
miRTop_mirtop,arunhpatil,"Baltimore, Maryland, USA",United States
miRTop_mirtop,shruthibandyadka,"Boston, MA",United States
miRTop_mirtop,mhalushka,"Baltimore, Maryland",United States
miRTop_mirtop,AlisR,,None
miRTop_mirtop,vbarrera,,None
miRTop_mirtop,smoe,Germany,Germany
miRTop_mirtop,kkarolis,Vilnius,Lithuania
miRTop_mirtop,chapmanb,"Boston, MA",United States
miRTop_mirtop,Erispin,Barcelona,Spain
doraadong_MESSI,doraadong,Pittsburgh,United States
BilkentCompGen_GateKeeper,mealser,Zurich,Switzerland
BilkentCompGen_GateKeeper,arthasSin,,None
pagnani_PlmDCA,pagnani,"Turin, Italy",Italy
pagnani_PlmDCA,guido-u,,None
pagnani_PlmDCA,christophfeinauer,Milan,Italy
bio-ontology-research-group_deepgoplus,coolmaksat,,None
bio-ontology-research-group_deepgoplus,ferzcam,,None
bio-ontology-research-group_deepgoplus,jaypmorgan,France,France
bio-ontology-research-group_deepgoplus,leechuck,"KAUST, Thuwal, Kingdom of Saudi Arabia",United States
RabadanLab_arcasHLA,roseorenbuch,"Boston, MA",United States
RabadanLab_arcasHLA,tpereachamblee,,None
RabadanLab_arcasHLA,alexvpickering,"BC, Canada",Canada
RabadanLab_arcasHLA,IoanFilip2,,None
RabadanLab_arcasHLA,mobiusklein,Boston,United States
alexxijielu_yeast_segmentation,waleedka,"Mountain View, CA",United States
alexxijielu_yeast_segmentation,alexxijielu,"Cambridge, MA",United States
alexxijielu_yeast_segmentation,philferriere,San Francisco Bay Area,United States
alexxijielu_yeast_segmentation,Borda,Prague,Czech Republic
alexxijielu_yeast_segmentation,Cpruce,,None
alexxijielu_yeast_segmentation,julienr,Switzerland,Switzerland
alexxijielu_yeast_segmentation,ps48,"Seattle, WA",United States
alexxijielu_yeast_segmentation,JNingWei,"Hangzhou, China",China
alexxijielu_yeast_segmentation,Lopezurrutia,Gijón - Asturias - Spain,Spain
alexxijielu_yeast_segmentation,gakarak,Minsk,Belarus
alexxijielu_yeast_segmentation,austinegri,,None
alexxijielu_yeast_segmentation,DingkunLiu,"Beijing, China",China
alexxijielu_yeast_segmentation,elejke,"Moscow, Russian Federation",Russia
alexxijielu_yeast_segmentation,imgyuri,,None
alexxijielu_yeast_segmentation,Sekunde,Munich,Germany
alexxijielu_yeast_segmentation,Scitator,Moscow,Russia
alexxijielu_yeast_segmentation,rymalia,,None
alexxijielu_yeast_segmentation,StevenHickson,,None
alexxijielu_yeast_segmentation,concerttttt,Singapore,Singapore
alexxijielu_yeast_segmentation,jmtatsch,Munich,Germany
alexxijielu_yeast_segmentation,llltttppp,,None
alexxijielu_yeast_segmentation,np-csu,China,Nicaragua
alexxijielu_yeast_segmentation,yqNLP,,None
alexxijielu_yeast_segmentation,ziyigogogo,"Chengdu, China",China
ICB-DCM_PESTO,paulstapor,Munich,Germany
ICB-DCM_PESTO,dweindl,,None
ICB-DCM_PESTO,BBallnus,,None
ICB-DCM_PESTO,LoosC,,None
ICB-DCM_PESTO,yannikschaelte,Earth,None
ICB-DCM_PESTO,JanHasenauer,,None
ICB-DCM_PESTO,elbaraim,,None
ICB-DCM_PESTO,FFroehlich,"Boston, MA",United States
ICB-DCM_PESTO,katrinleinweber,Europe,None
XPHenry_Netfrac,XPHenry,,None
laseaman_4D_Nucleome_Analysis_Toolbox,laseaman,United States,United States
sib-swiss_Knoto-ID,jdorier,,None
xia-lab_MetaboAnalystR,jsychong,,None
xia-lab_MetaboAnalystR,Zhiqiang-PANG,,None
xia-lab_MetaboAnalystR,xia-lab,Montreal,Canada
xia-lab_MetaboAnalystR,ecotoxxplorer,,None
xia-lab_MetaboAnalystR,maiyama,Vancouver,Canada
xia-lab_MetaboAnalystR,boegel,Belgium,Belgium
xia-lab_MetaboAnalystR,bblum9,,None
xia-lab_MetaboAnalystR,jorainer,"Bolzano, Italy",Italy
diazlab_ELSA,linwang6,,None
diazlab_ELSA,diazlab,San Francisco,United States
diazlab_ELSA,francat,,None
diazlab_ELSA,AntonioMaceo,,None
mariosaenger_bio-re-with-entity-embeddings,mariosaenger,Berlin,Germany
bartongroup_KF_arabidopsis-GRNA,nickschurch,"Aberdeen, Scotland, UK",United Kingdom
bartongroup_KF_arabidopsis-GRNA,fruce-ki,"Vienna, Austria",Austria
samhinshaw_metabridge_shiny,samhinshaw,"Vancouver, British Columbia, Canada",Canada
pnnl_fqc,brwnj,"Salt Lake City, UT",United States
pnnl_fqc,meganap,"Richland, WA",United States
WGLab_w4CSeq,nuoyazhou2,,None
WGLab_w4CSeq,kaichop,"Philadelphia, PA",United States
haowulab_SC2P,haowulab,"Atlanta, USA",United States
Benchmarking-Initiative_Benchmark-Models,LoosC,,None
Benchmarking-Initiative_Benchmark-Models,hhass,,None
Benchmarking-Initiative_Benchmark-Models,clemenskreutz,"Freiburg, Germany",Germany
Benchmarking-Initiative_Benchmark-Models,JanHasenauer,,None
rrwick_Bandage,rrwick,"Melbourne, Australia",Australia
rrwick_Bandage,epruesse,"Denver, CO, USA",United States
rrwick_Bandage,rchikhi,France,France
rrwick_Bandage,milt0n,,None
Tony607_Keras_Deep_Clustering,Tony607,,None
jackhou2_C3,jackhou2,,None
lh3_bedtk,lh3,"Boston, MA, USA",United States
lh3_bedtk,mbargull,,None
lh3_bedtk,pvanheus,,None
hartonen_PeakXus,hartonen,,None
arzwa_wgd,arzwa,,None
arzwa_wgd,Cecilia-Sensalari,"Ghent, Belgium",Belgium
arzwa_wgd,heche-psb,,None
UCLCheminformatics_ScaffoldGraph,OliverBScott,London,United Kingdom
FelipeJColon_AlgorithmComparison,FelipeJColon,"London, UK",United Kingdom
dieterich-lab_circtools,tjakobi,"Phoenix, Arizona",United States
dieterich-lab_circtools,alexey0308,Heidelberg,South Africa
dieterich-lab_circtools,HaraldWilhelmi,"Heidelberg, Germany",Germany
keras-team_keras,fchollet,,None
keras-team_keras,qlzh727,California,United States
keras-team_keras,farizrahman4u,"Kochi, India",India
keras-team_keras,taehoonlee,"Seoul, South Korea",South Korea
keras-team_keras,tensorflower-gardener,,None
keras-team_keras,gabrieldemarmiesse,"Paris, France",France
keras-team_keras,ozabluda,Silicon Valley,Solomon Islands
keras-team_keras,mattdangerw,,None
keras-team_keras,maxpumperla,"Hamburg, Germany",Germany
keras-team_keras,EderSantana,"Mountain View, CA | São Luís, Brazil",Brazil
keras-team_keras,phreeza,Germany,Germany
keras-team_keras,wxs,Toronto,Canada
keras-team_keras,rchao,,None
keras-team_keras,Dref360,"Montréal, Canada",Canada
keras-team_keras,the-moliver,"Woodinville, WA",United States
keras-team_keras,pavithrasv,,None
keras-team_keras,nzw0301,Japan,Japan
keras-team_keras,haifeng-jin,"Bay Area, CA",United States
keras-team_keras,matsuyamax,,None
keras-team_keras,tdhd,"Berlin, Germany",Germany
keras-team_keras,abhaikollara,Kochi,Japan
keras-team_keras,jfsantos,"Montréal, QC, Canada",Canada
keras-team_keras,adriangb,,None
keras-team_keras,ahundt,Baltimore,United States
keras-team_keras,myutwo150,,None
keras-team_keras,chenmoneygithub,Mountain View,United States
keras-team_keras,yanboliang,"Menlo Park, CA",United States
keras-team_keras,WingsBrokenAngel,Beijing,China
keras-team_keras,joosephook,,None
keras-team_keras,tomerk,,None
keras-team_keras,fuzzythecat,"Seoul, South Korea",South Korea
keras-team_keras,gvtulder,The Netherlands,Netherlands
keras-team_keras,staticskies,,None
keras-team_keras,LukeWood,San Francisco,United States
keras-team_keras,tleeuwenburg,Australia,Australia
keras-team_keras,tboquet,Montréal,Montserrat
keras-team_keras,carlthome,"Stockholm, Sweden",Sweden
keras-team_keras,lukedeo,"London, UK",United Kingdom
keras-team_keras,olegsinavski,,None
keras-team_keras,krishrustagi,"Delhi, India",India
keras-team_keras,yaringal,,None
keras-team_keras,jihobak,"Daegu, South Korea",South Korea
keras-team_keras,Danielhiversen,"Drammen, Norway",Norway
keras-team_keras,sebastian-sz,"Warsaw, PL",Poland
keras-team_keras,old-school-kid,,None
keras-team_keras,jeammimi,,None
keras-team_keras,joelthchao,"Taipei, Taiwan",Taiwan
keras-team_keras,tristandeleu,,None
keras-team_keras,kemaswill,"Sunnyvale, CA",United States
keras-team_keras,kashif,"Berlin, Germany",Germany
keras-team_keras,gw0,Europe,None
keras-team_keras,Joshua-Chin,,None
keras-team_keras,k-w-w,,None
keras-team_keras,keunwoochoi,"New York, USA",United States
keras-team_keras,souptc,Sunnyvale,United States
keras-team_keras,henry0312,"Tokyo, Japan",Japan
keras-team_keras,kouml,,None
keras-team_keras,bzamecnik,Czech Republic,Czech Republic
keras-team_keras,julienr,Switzerland,Switzerland
keras-team_keras,bstriner,,None
keras-team_keras,dbonadiman,Trento,Philippines
keras-team_keras,edloper,,None
keras-team_keras,arubiales,Madrid,Spain
keras-team_keras,Smerity,"San Francisco, California",United States
keras-team_keras,datumbox,United Kingdom,United Kingdom
keras-team_keras,vzhong,"Seattle, WA",United States
keras-team_keras,patyork,"Reno, NV",United States
keras-team_keras,neggert,"Minneapolis, MN",United States
keras-team_keras,hgaiser,Delft,Netherlands
keras-team_keras,jdwittenauer,United States,United States
keras-team_keras,mkaze,,None
keras-team_keras,RaphaelMeudec,"Paris, France",France
keras-team_keras,kilotaras,Lviv,Ukraine
keras-team_keras,bhack,,None
keras-team_keras,ghostplant,Beijing,China
keras-team_keras,kuza55,,None
keras-team_keras,vkk800,,None
keras-team_keras,cmyr,Montreal,Canada
keras-team_keras,angeloskath,,None
keras-team_keras,danFromTelAviv,"Tel Aviv, Israel",Israel
keras-team_keras,jramapuram,,None
keras-team_keras,kylemcdonald,"Los Angeles, California",United States
keras-team_keras,matt-gardner,"Irvine, CA",United States
keras-team_keras,mynameisfiber,"Montpellier, FR",France
keras-team_keras,pcish,,None
keras-team_keras,stephenbalaban,San Francisco,United States
keras-team_keras,berleon,Berlin,Germany
keras-team_keras,dolaameng,Singapore,Singapore
keras-team_keras,DingKe,Beijing,China
keras-team_keras,ageron,Paris,France
keras-team_keras,braingineer,,None
keras-team_keras,fredtony,"Seattle, WA",United States
keras-team_keras,gokceneraslan,"Boston, US",United States
keras-team_keras,kenterao,,None
keras-team_keras,mthrok,,None
keras-team_keras,rodrigob,"Zürich, Switzerland.",Switzerland
keras-team_keras,jvishnuvardhan,"Palo Alto, CA, USA",United States
keras-team_keras,yashk2810,"Raleigh, NC",United States
keras-team_keras,harupy,Japan,Japan
keras-team_keras,jeffzhengye,"Wuhan, China",China
LeileiCui_ADDO,LeileiCui,Nanchang,China
LeileiCui_ADDO,pontikos,London,United Kingdom
yuansliu_minicom,yuansliu,,None
gersteinlab_FANCY,gursoygamze,,None
coamo2_CD-trace,coamo2,,None
chanw0_SparseMCMM,chanw0,,None
UofABioinformaticsHub_shinyNgsreports,CMWbio,Austrlalia,Australia
UofABioinformaticsHub_shinyNgsreports,steveped,"Adelaide, Australia",Australia
helios_bioruby-samtools,homonecloco,"Norwich, UK",United Kingdom
helios_bioruby-samtools,rjpbonnal,Italy,Italy
helios_bioruby-samtools,danmaclean,,None
helios_bioruby-samtools,stveep,"London, UK",United Kingdom
helios_bioruby-samtools,moskyt,,None
helios_bioruby-samtools,wwood,"Brisbane, University of Queensland",Australia
helios_bioruby-samtools,Jirapong,"Chiang Mai, Thailand",Thailand
helios_bioruby-samtools,andrew,UK,United Kingdom
helios_bioruby-samtools,bpow,"Chapel Hill, NC, USA",United States
helios_bioruby-samtools,gusevfe,,None
helios_bioruby-samtools,fstrozzi,"Paris, France",France
helios_bioruby-samtools,yp,"Bergamo, Italy",Italy
zhangzhen_sprites,zhangzhen,,None
iskana_PBWT-sec,iskana,,None
iskana_PBWT-sec,herumi,,None
iskana_PBWT-sec,ratsch,Zurich,Switzerland
NGS-lib_NGSplusplus,CharlesJB,Quebec city,Canada
NGS-lib_NGSplusplus,anordell,,None
biointec_jesse,IneMelckenbeeck,,None
biointec_jesse,biointec,,None
Kappa-Dev_KaSim,pirbo,Paris,France
Kappa-Dev_KaSim,feret,Paris,France
Kappa-Dev_KaSim,lykimquyen,"Paris, France",France
Kappa-Dev_KaSim,majorseitan,,None
Kappa-Dev_KaSim,icristescu,"Paris, France",France
Kappa-Dev_KaSim,hmedina,"Boston, MA",United States
Kappa-Dev_KaSim,pagreene,Greater Boston Area,North Korea
Kappa-Dev_KaSim,jonathan-laurent,Pittsburgh,United States
Kappa-Dev_KaSim,vd1,Edinburgh,United Kingdom
Kappa-Dev_KaSim,yarden,,None
Kappa-Dev_KaSim,antonkulaga,"Bucharest, Romania",Romania
Kappa-Dev_KaSim,bgyori,"Boston, MA, USA",United States
Kappa-Dev_KaSim,phanimahesh,"Hyderabad, India",India
Kappa-Dev_KaSim,aznmonkey,"Burlington, MA",United States
CXX1113_Dual-DropoutGCN,CXX1113,,None
mdbloice_Augmentor,mdbloice,"Graz, Austria",Austria
mdbloice_Augmentor,lradacher,Austria,Austria
mdbloice_Augmentor,jonny911,,None
mdbloice_Augmentor,kmader,"Zurich, Switzerland",Switzerland
mdbloice_Augmentor,juneoh,"Seoul, Korea",South Korea
mdbloice_Augmentor,YananJian,,None
mdbloice_Augmentor,CarkusL,,None
mdbloice_Augmentor,eddiesmo,Israel - Tel Aviv,Israel
mdbloice_Augmentor,s-ai-kia,"Hamburg, Germany",Germany
mdbloice_Augmentor,Evizero,Austria,Austria
mdbloice_Augmentor,puhoshville,"Moscow, Russian Federation",Russia
mdbloice_Augmentor,jjhbw,,None
mdbloice_Augmentor,lb-desupervised,,None
mdbloice_Augmentor,mdraw,,None
mdbloice_Augmentor,gauthiermartin,"Montreal, Canada",Canada
mdbloice_Augmentor,dabauxi,,None
mdbloice_Augmentor,rlnx,"Nizhniy Novgorod, Russia",Russia
mdbloice_Augmentor,S1mona,,None
mdbloice_Augmentor,svendula,,None
mdbloice_Augmentor,Aniket965,"delhi,india",India
mdbloice_Augmentor,daisukelab,Kawasaki,Japan
nghiavtr_SCmut,nghiavtr,Sweden,Sweden
cbg-ethz_pcNEM,anamus90,USA,United States
rdzhao_ProteinPocketDetection,rdzhao,,None
kojikoji_EMWER,kojikoji,,None
ErasmusMC-Bioinformatics_fuma,yhoogstrate,The Netherlands,Netherlands
RedaRawi_PaRSnIP,RedaRawi,"Bethesda, MD, USA",United States
MinzhuXie_H-PoPG,MinzhuXie,,None
pbagos_juchmme,itamposis,,None
pbagos_juchmme,pbagos,,None
fizquierdo_perpetually-updated-trees,fizquierdo,,None
PySCeS_PyscesToolbox,exe0cdc,,None
PySCeS_PyscesToolbox,jmrohwer,South Africa,South Africa
ChristopherWilks_snaptron,ChristopherWilks,,None
ChristopherWilks_snaptron,BenLangmead,"Baltimore, MD",United States
ChristopherWilks_snaptron,PhaniGaddipati,"Champaign, IL",United States
hasaniqbal777_MetumpX-bin,hasaniqbal777,"Lahore, Pakistan",Pakistan
mehmetgonen_path2surv,mehmetgonen,İstanbul,Israel
rkmlab_perf,avvaruakshay,"Hyderabad, India",India
rkmlab_perf,sowpati,,None
rkmlab_perf,RKMlab,,None
Tastanlab_DeepKinZero,ideznaby,"Amherst, US",United States
RBVI_cddApp,allanwu1986,"500 Parnassus Ave  San Francisco, CA 94143",United States
RBVI_cddApp,scootermorris,San Francisco,United States
qasimyu_scssim,qasimyu,,None
PBR_Marker2Sequence,pypingou,,None
PBR_Marker2Sequence,rfinkers,Wageningen,Netherlands
rsemeraro_PyPore,rsemeraro,,None
PeptoneInc_pepkalc,ktamiola,"London, United Kingdom",United Kingdom
ablab-nthu_CSAR,holystu,,None
ablab-nthu_CSAR,cllu-nthu,,None
hkmztrk_DeepDTA,hkmztrk,,None
Rbbt-Workflows_combination_index,mikisvaz,Spain,Trinidad and Tobago
TheJacksonLaboratory_pyBedGraph,henrybzhang,,None
TheJacksonLaboratory_pyBedGraph,minji011,,None
LeoZDong_netAE,LeoZDong,,None
sahlenlab_HiCapTools,aanil,Stockholm,Sweden
sahlenlab_HiCapTools,sahlenlab,,None
zcwang0702_BiFusion,zcwang0702,,None
FadyMohareb_cramer,PierBJX,,None
FadyMohareb_cramer,FadyMohareb,,None
FadyMohareb_cramer,Sergiollaneza,,None
FadyMohareb_cramer,manastasiadi,UK,United Kingdom
FadyMohareb_cramer,jfburgin,,None
PacificBiosciences_pbsv,armintoepfer,Gelsenkirchen,Germany
PacificBiosciences_pbsv,zeeev,"Boise, Idaho",United States
PacificBiosciences_pbsv,amwenger,,None
PacificBiosciences_pbsv,pb-cdunn,"Menlo Park, CA",United States
PacificBiosciences_pbsv,derekwbarnett,,None
vgteam_vg,adamnovak,,None
vgteam_vg,ekg,"Napoli, IT / Memphis, TN",United States
vgteam_vg,jeizenga,"Santa Cruz, CA",United States
vgteam_vg,glennhickey,Canada,Canada
vgteam_vg,xchang1,,None
vgteam_vg,edawson,Working From Home,Burkina Faso
vgteam_vg,jltsiren,"Santa Cruz, California, USA",United States
vgteam_vg,jonassibbesen,,None
vgteam_vg,code-s-witch,Santa Cruz/San Francisco ,United States
vgteam_vg,6br,,None
vgteam_vg,JervenBolleman,,None
vgteam_vg,emikoifish,,None
vgteam_vg,mr-c,"Berlin, Germany",Germany
vgteam_vg,mlin,"Honolulu, HI, USA",United States
vgteam_vg,buske,"Toronto, ON",Canada
vgteam_vg,ocxtal,,None
vgteam_vg,yoheirosen,,None
vgteam_vg,yhoogstrate,The Netherlands,Netherlands
vgteam_vg,AlexanderSavelyev,,None
vgteam_vg,jmonlong,"Santa Cruz, CA, USA",United States
vgteam_vg,mzueva,"Russia, Saint-Petersburg",Russia
vgteam_vg,richarddurbin,Cambridge,United States
vgteam_vg,kevyin,Sydney,Australia
vgteam_vg,tanessav,,None
vgteam_vg,cmarkello,"Santa Cruz, CA",United States
vgteam_vg,mdkeehan,"Hamilton, NZ",New Zealand
vgteam_vg,ktym,Japan,Japan
vgteam_vg,abeconnelly,,None
vgteam_vg,alexjironkin,"London, UK",United Kingdom
vgteam_vg,apregier,,None
vgteam_vg,16m,,None
vgteam_vg,cartoonist,Germany,Germany
vgteam_vg,spiral-genetics,"Seattle, WA",United States
vgteam_vg,colindaven,"Hannover Medical School, Germany",Germany
vgteam_vg,kortschak,"Adelaide, South Australia",Australia
vgteam_vg,Ellmen,,None
vgteam_vg,GaretJax,Fribourg,Switzerland
vgteam_vg,konradjk,,None
vgteam_vg,lexnederbragt,Norway,Norway
vgteam_vg,waffle-iron,"Boulder, CO",United States
vgteam_vg,Robin-Rounthwaite,,None
vgteam_vg,ryan-williams,New York,United States
vgteam_vg,hanzou666,,None
vgteam_vg,subwaystation,"Tübingen, Germany",Germany
vgteam_vg,StephenHwang,,None
vgteam_vg,gitter-badger,Safe in the Gitter den,Cape Verde
vgteam_vg,benedictpaten,UCSC,United States
vgteam_vg,byoo,,None
vgteam_vg,ivargr,,None
vgteam_vg,NickSto,"Washington, DC",United States
maickrau_GraphAligner,maickrau,,None
maickrau_GraphAligner,shilpagarg,,None
maickrau_GraphAligner,tseemann,"Melbourne, AUSTRALIA",United States
suhrig_arriba,suhrig,,None
suhrig_arriba,kant,Planet Earth...,None
marianattestad_assemblytics,MariaNattestad,,None
marianattestad_assemblytics,xvazquezc,,None
erasmus-center-for-biomics_Nimbus,RWWB,,None
erasmus-center-for-biomics_Nimbus,erasmus-center-for-biomics,,None
YaluWen_Uomic,YaluWen,,None
thachnguyen_motion_detection,thachnguyen,Düsseldorf,Denmark
arq5x_bits,ryanlayer,"Boulder, CO",United States
yufengwudcs_GTmix,yufengwudcs,,None
BioMLBoston_PatchDCA,BioMLBoston,"Boston, MA",United States
alexjau_uqsa,alexjau,,None
alexjau_uqsa,oliviaeriksson,,None
vqf_nVenn,vqf,,None
bgbrink_ddPCRclust,bgbrink,"Munich, Germany",Germany
hklarner_PyBoolNet,hklarner,Berlin,Germany
hklarner_PyBoolNet,nanls,"Nancy, France",France
hklarner_PyBoolNet,aurelien-naldi,"Saclay, France",France
hklarner_PyBoolNet,carissableker,,None
hklarner_PyBoolNet,Lauracf,,None
hklarner_PyBoolNet,leonardogian,,None
hklarner_PyBoolNet,valentin-noske,,None
jiaxingbai_CRAFT,jiaxingbai,,None
molbio-dresden_flexidot,molbio-dresden,Plant Cell and Molecular Biology,Saint Pierre and Miquelon
USTC-HIlab_NRL2DRP,USTC-HIlab,"Hefei, AnHui, China",China
iobio-zjut_CGLFold,iobio-zjut,,None
iobio-zjut_CGLFold,CynthiaChenFang,,None
ViennaRNA_pourRNA,martin-raden,,None
ViennaRNA_pourRNA,entzian,,None
eclarke_swga_paper,eclarke,"Philadelphia, PA",United States
BarnettLab_MyelinJ,BarnettLab,,None
ZooPhy_geoboost2,ZooPhy,"Tempe, AZ",United States
ZooPhy_geoboost2,amagge,,None
bcgsc_ntjoin,lcoombe,"Vancouver, BC",Canada
bcgsc_ntjoin,vlad0x00,"Vancouver, Canada",Canada
bcgsc_ntjoin,warrenlr,"Vancouver, BC",Canada
bcgsc_ntjoin,schutzekatze,,None
bcgsc_ntjoin,dpryan79,"Basel, Switzerland / Freiburg, Germany",Germany
shaih_HElib,shaih,USA,United States
shaih_HElib,victorshoup,,None
shaih_HElib,hamishun,,None
shaih_HElib,faberga,,None
shaih_HElib,olimasters,,None
shaih_HElib,fionser,China,Nicaragua
shaih_HElib,NanXiao,,None
shaih_HElib,dubek,"Haifa, Israel",Israel
shaih_HElib,jubalh,Germany,Germany
